names,scores,logfoldchanges,pvals,pvals_adj
AC007682.1,1.7675886,0.35546365,0.07712969910696878,0.2553856765896364
KIAA1324,1.7675152,0.02000566,0.0771419886727937,0.25540130243906195
RHCG,1.7674068,0.22282982,0.07716012537585643,0.25543628199443313
GNPDA2,1.7671846,0.02037051,0.07719731146751613,0.25548616737294455
AFAP1L1,1.7660036,0.22489527,0.07739524774001266,0.25611412192298255
AL450163.1,1.7650595,0.20948206,0.07755377353408306,0.2565632141321201
NKAIN4,1.7642137,0.09787955,0.07769600093438274,0.2569581397434831
WDR82,1.7637922,-0.02718162,0.07776697574126429,0.25716765933964253
RARRES2,1.7637371,0.036760733,0.07777625475783186,0.257173136015385
CCDC58,1.7632874,0.010994529,0.0778520334995138,0.25737325371612907
P2RX6,1.7630217,0.5298424,0.07789682938948682,0.25747088597169754
AXL,1.7627074,-0.014472492,0.07794986440918643,0.25759570727522013
THEMIS,1.7623454,0.40293688,0.07801095000708184,0.2577723232506288
MAGEF1,1.761746,0.2263934,0.07811221614067643,0.25808166055606707
HDLBP,1.7613834,-0.025814729,0.07817354033949443,0.2582345875269787
UBE2Q1,1.7613817,0.17212766,0.07817381042810663,0.2582345875269787
ACKR4,1.761152,0.25003842,0.07821267734502992,0.2583123931071242
TAP1,1.7609736,0.14534383,0.07824287675036652,0.2583868376005399
CSNK2B,1.7597808,0.1569599,0.07844499047348508,0.25900358618163694
FCF1,1.7589227,0.044105105,0.07859064916161333,0.2594083485730701
TUSC2,1.7582017,0.28279144,0.0787132009944068,0.2597874449176582
LEMD3,1.7577702,-0.085696064,0.07878663002252712,0.2600043565558053
ELP6,1.7577134,0.038804516,0.07879627978867383,0.26001076792160494
ABCF3,1.7574903,0.19485968,0.07883427659220267,0.2600801649580402
AC016705.2,1.7574352,-0.01299997,0.07884365913450872,0.2600801649580402
AP005899.1,1.7574089,0.22761957,0.07884814675847987,0.2600801649580402
AC104383.2,1.7572781,0.8608578,0.07887041796653808,0.2601281934633977
AK6,1.7571603,0.04848088,0.07889048343548523,0.26016893838347654
RTN4RL2,1.7565887,0.94058424,0.0789879449985049,0.26044530317074793
AL021155.5,1.7565733,0.54869545,0.07899056665028685,0.26044530317074793
AC016907.2,1.756533,0.0060977074,0.07899744456668535,0.26044530317074793
GSS,1.7564174,0.12344108,0.07901716168976713,0.26045940243553234
AC126177.3,1.7558722,1.0429105,0.07911021646544707,0.2606897219080668
SNAPC1,1.755478,0.019479629,0.07917756718207904,0.2608696929782588
SULT1A1,1.755462,0.32210642,0.07918029629479117,0.2608696929782588
MIR4713HG,1.7551084,0.4920615,0.07924076575826647,0.2610179373546803
GAL3ST1,1.7549416,0.30294603,0.07926930727665367,0.26108646095796784
COL8A1,1.754862,0.061637495,0.07928293231184258,0.26110584609572757
HEY2,1.7547816,0.09847934,0.07929666171681246,0.2611255711410544
UQCRFS1,1.7544041,0.11751788,0.07936130468203435,0.26130487602401065
ING3,1.7543731,0.010251949,0.07936660238367481,0.26130487602401065
AC091271.1,1.7539726,0.32182515,0.07943519084292845,0.26150517500662346
PTDSS2,1.7538866,0.04033093,0.07944993373409591,0.2615130810496781
TMUB1,1.7538569,0.1751074,0.07945503098192051,0.2615130810496781
MOCS1,1.7538229,0.22198464,0.07946084695853958,0.2615130810496781
AC139769.2,1.7520814,0.62708086,0.07975980847205347,0.26239460345408755
PIDD1,1.7503213,0.079651244,0.08006288491179309,0.2633403088884823
AL355312.3,1.749737,0.3004539,0.0801636931174275,0.2635947870080557
AP000446.1,1.7494107,0.038495198,0.08022004869473726,0.2637535110634789
LIME1,1.7491405,0.30030063,0.08026674305752139,0.26385648548490687
IQCA1,1.7478824,0.09888635,0.080484400527007,0.2645462023168
SF1,1.7456336,-0.021329783,0.08087463620096803,0.2657253215340922
DPH5,1.7447534,-0.035316624,0.0810278091089189,0.266202667826234
GRIP2,1.7443801,0.298871,0.08109283104567695,0.26639034478948426
CLIP4,1.7439274,-0.059294995,0.08117174870708677,0.2665717206396366
MBD1,1.7437068,0.006165459,0.08121022102875121,0.26667210695415416
ZNF33B,1.7434278,0.056413427,0.08125891581460613,0.26680603823234716
MTRR,1.7423819,-0.066478476,0.08144164510424366,0.2673279607785433
AC005037.1,1.7418978,-0.017602742,0.08152632250206207,0.267579875693362
IRX5,1.7415977,0.5027535,0.08157887583181597,0.2677263165309315
BTBD17,1.7405345,0.24663734,0.08176519996958842,0.2683116964666865
AC002074.1,1.7403375,0.23466212,0.08179976694549759,0.26839902134217586
AC110285.3,1.7396262,1.3631005,0.08192468500038538,0.26875662172870496
AL034347.1,1.7394602,0.41555157,0.08195383375061158,0.26879282407179317
ZFYVE19,1.7394505,0.26258498,0.08195555277224569,0.26879282407179317
AC124016.1,1.7393358,0.18386401,0.08197572715018446,0.2688195088322097
IQUB,1.739223,-0.16813968,0.08199555459266945,0.26884020653122714
ANKRD29,1.7392092,0.4020504,0.08199797626363717,0.26884020653122714
AC021683.3,1.7391483,0.90160304,0.08200868144617837,0.26884917752888154
SYK,1.73883,0.042478293,0.08206468275106382,0.2689804917878792
AIP,1.7386808,0.47006613,0.08209092098328698,0.26904035372189167
AF127936.2,1.7383316,0.47005174,0.08215241603787853,0.2691895940044588
AC109597.1,1.737204,0.50013536,0.08235117703931179,0.2697622739853638
MEA1,1.7367884,0.4826286,0.08242453081317476,0.2699763491304929
OTUD5,1.7366973,-0.012094737,0.08244060383886569,0.26999134917852285
ALKBH6,1.7366718,0.41401616,0.0824451160220868,0.26999134917852285
ZNF175,1.7362363,-0.0040941075,0.08252206544740226,0.27021711365612056
SF3B4,1.7361841,0.21018085,0.08253127365266293,0.2702210383559675
BBOF1,1.7359558,0.036003742,0.08257164434868956,0.27030075348260624
C2CD2L,1.7350981,0.17160727,0.08272342448800017,0.2707713371448202
AC073475.1,1.7349037,-0.026124055,0.08275785987504013,0.27084087202273
RFX8,1.7348876,0.94165325,0.08276072412136004,0.27084087202273
TM2D2,1.7344408,0.3464589,0.08283989396785499,0.27104737685903635
RANGAP1,1.7343141,0.084924184,0.08286236843644179,0.27109462024245895
MYNN,1.7332166,0.028250376,0.0830571650688324,0.27165428360757216
RAB29,1.7332143,0.032695893,0.08305759063971625,0.27165428360757216
TMEM237,1.7327262,-0.010163094,0.08314433756667103,0.2719116437075204
LINC02636,1.7324604,0.9053648,0.08319162689268059,0.27203992599383203
IGSF22,1.7317913,0.7341825,0.0833107276786716,0.2724029869834604
AC005746.2,1.7314334,0.15609318,0.0833744919066043,0.27255864665243307
PFN4,1.7312528,0.47131607,0.08340669131345807,0.2726374910223946
AC068481.1,1.7311729,0.36359072,0.0834209263048649,0.2726576042188749
RHBDF1,1.730826,0.2664163,0.08348280019369837,0.27278055497673626
AL445222.1,1.7306795,0.5401261,0.08350894221423401,0.2728395490491587
NCKAP1L,1.7303611,0.010945872,0.08356577232258176,0.27299878578938136
C1QC,1.7296984,0.2420073,0.0836841649061676,0.273359089023952
HRH2,1.7293743,0.20424893,0.08374212687138448,0.2734689898615718
MYO18A,1.7289572,-0.076359145,0.08381676861090406,0.2736862488023684
AC004039.1,1.7288089,0.13226165,0.08384331690282001,0.273746441725582
AC114930.1,1.7283777,2.3883805,0.08392053499150082,0.2739226481469037
ELAC2,1.7277293,0.05932745,0.0840367564835118,0.27424004904007526
AC211476.2,1.7276571,0.7234116,0.08404971780674503,0.27424004904007526
INO80C,1.7276478,0.07900447,0.08405140074915902,0.27424004904007526
AL392172.1,1.7269974,-0.05959461,0.08416812738137389,0.2745943442090137
SLC38A11,1.7269112,0.36392376,0.08418361479299288,0.27461831485894417
PLXNA3,1.7267197,-0.0031669054,0.08421800365603423,0.27470393399822357
SCG3,1.7266002,0.059494153,0.0842394890161271,0.2747474517533913
ARRB2,1.725215,0.08069034,0.0844887414706866,0.27550712072265165
KBTBD2,1.7246186,-0.02882944,0.08459624011277496,0.27580434409399773
CAVIN3,1.7242513,1.5322546,0.08466249243559476,0.2759936715914253
AC012063.1,1.7234203,0.056991253,0.08481254323744793,0.27642940500451946
SRSF8,1.7228919,0.1927796,0.08490806329119932,0.2767140003144505
PRR7,1.7225363,0.46890748,0.08497241781179814,0.27689698248977435
TMEM119,1.7224737,1.0062969,0.08498372545544439,0.27690708380242685
MSS51,1.7222493,0.25169727,0.08502437799261237,0.2769881603478897
EMD,1.7218704,0.1377306,0.08509299898599923,0.2771577127594093
NISCH,1.7218676,0.031144092,0.08509350531351222,0.2771577127594093
ATP2C2,1.7214694,0.1725048,0.08516568189741786,0.277366020868152
PSMA2,1.7213091,0.100635804,0.0851947473936401,0.2774338989207757
PTS,1.7206199,-0.010424106,0.08531982405942576,0.2777607743214172
MLEC,1.720273,-0.026137633,0.08538283509655285,0.2779390879633736
LINC01185,1.7200437,0.13072821,0.08542451264333575,0.2780479288999728
RAPGEFL1,1.7199236,0.0517665,0.08544631919821086,0.27809207705865713
FBXO39,1.7194364,1.1919929,0.08553493417639386,0.27835362923787016
NPR2,1.7191288,0.30047318,0.08559091493254427,0.2784652589370455
AC021683.2,1.7185642,0.6298971,0.0856937626567552,0.27873606544070095
AP2B1,1.7183322,-0.0007988402,0.08573603585974779,0.27884668290757847
AC022395.1,1.7180542,0.296011,0.08578673498138333,0.2789577906570534
WDFY2,1.718006,-0.0127678625,0.08579550878765381,0.2789594333046527
LINC02199,1.7176919,0.47944912,0.08585282940735378,0.2791189077494357
AL591222.1,1.7175508,2.5363932,0.08587858641376556,0.2791757438659866
FAS,1.7164813,-0.08566794,0.08607398893635679,0.27970315591850015
AL353586.1,1.7162712,0.51613665,0.08611243331228713,0.2798011328764934
AL139220.2,1.7157551,-0.038583573,0.08620686888417214,0.2800366851906467
FARP2,1.715739,-0.057890415,0.0862098293384135,0.2800366851906467
TPMT,1.7155526,0.086088926,0.08624397186772209,0.28012061990000386
COL5A1,1.7153143,-0.09424111,0.08628763464680925,0.2801865021092535
FBXW5,1.715309,-0.052653,0.08628858562619063,0.2801865021092535
CCDC150,1.7153058,0.058001082,0.08628917084847923,0.2801865021092535
TMEM176A,1.7149236,0.19550115,0.0863592377988496,0.28038702777593966
TLR10,1.7139759,0.55506355,0.08653315814773853,0.28092466863262655
EME2,1.7135137,0.030616604,0.08661805965556055,0.2811461880507645
SNX13,1.7120314,0.031848904,0.08689089543779921,0.28200463101347106
FAM237B,1.7112066,2.5420265,0.08704298730231239,0.2824439033007707
ARL2,1.7091451,0.2693206,0.08742408324237301,0.2836259540675006
U73166.1,1.7082134,0.47248292,0.08759673332540316,0.2841351517219258
ZEB2-AS1,1.7082074,0.7673366,0.08759788105224978,0.2841351517219258
AL121827.2,1.7077526,0.3314243,0.08768225366917069,0.2843814835643926
ZNF337,1.7075632,-0.04437708,0.08771742209079916,0.28444976093061874
NDST3,1.706774,0.24681468,0.08786407348541532,0.2847795414715589
AL355472.2,1.7066829,1.0398191,0.08788099895113102,0.2848070376190497
INSL6,1.7052243,0.3826255,0.08815261073727299,0.2856324076491912
PDE12,1.7042742,-0.0465511,0.0883298863512605,0.2861008902472231
AC005534.1,1.7042675,0.535092,0.08833111636526889,0.2861008902472231
RCHY1,1.7039111,-0.070905015,0.08839770681331152,0.28623908471035053
AC120193.1,1.7037408,0.14640518,0.08842952492591133,0.2863096816147285
RSL24D1,1.7035568,0.10443582,0.08846392721814728,0.2863812025343472
DISP2,1.7031167,0.67706716,0.08854624543257944,0.28657757887173185
AC002072.1,1.7031167,0.5044735,0.08854624543257944,0.28657757887173185
RDH14,1.7021054,0.13535655,0.08873560587242711,0.28713534771897886
AC096677.1,1.7017843,0.06337135,0.0887958164203119,0.2872880305752502
ECE2,1.7016063,0.14084676,0.08882921022227742,0.2873555532907252
LMOD1,1.7007971,0.15857024,0.08898110733863313,0.2877917379238295
AP005131.5,1.7004136,0.53416353,0.08905315727920088,0.28796955498211446
LINC02598,1.6987982,0.7099537,0.08935721343603695,0.28884203407986764
DTX1,1.6987349,0.014018569,0.08936914020533432,0.2888529108169538
RGS20,1.6969365,0.11026921,0.08970866775512089,0.2898669978023669
IRF8,1.6963243,0.14193049,0.08982447942871315,0.290185623143397
MAF1,1.6960397,0.3214961,0.08987836697868225,0.29033190987742274
C11orf74,1.695974,-0.021214293,0.0898908033541777,0.2903442826960166
CYTH4,1.6957788,0.13543268,0.08992778045514582,0.2904359112785042
TMEM41A,1.6955307,0.17833059,0.08997479458233049,0.2905599353713108
SYT16,1.6943722,0.118041925,0.09019458184057101,0.29124182690996786
SMC2,1.6936289,0.0031993645,0.09033583056384457,0.29161419153501333
ZNF607,1.6934257,0.16377921,0.09037447355594429,0.29171102318760933
AP005131.6,1.6923131,0.27133423,0.09058629686738084,0.2923108462376688
KLHL36,1.6914755,0.10915326,0.09074601672510167,0.2927982370174785
ZDHHC18,1.6906474,0.113133386,0.09090417017800634,0.2931963660894264
ARHGAP4,1.6905012,0.032815836,0.09093209587426673,0.293256945930103
RAB32,1.6904582,0.43245614,0.09094033756174935,0.293256945930103
EHD4,1.6903825,0.09194799,0.0909548001225239,0.29327555115488757
AC010889.2,1.6902001,0.26395988,0.09098968578031537,0.29334944213869485
ZNF177,1.6897765,0.010751617,0.09107072001064324,0.2935651520159632
LINC01497,1.6895467,0.9520547,0.09111469828404868,0.29367789761967483
STRAP,1.6895028,0.009039944,0.09112310615297022,0.29367789761967483
SMUG1,1.6889815,0.05384365,0.09122297816575667,0.29397168921369116
LINC01606,1.6886874,1.4459687,0.0912793383530969,0.29412521853089113
AC022034.3,1.68801,0.35877812,0.09140930674456614,0.2945158802064204
TAL1,1.6878645,0.8414875,0.09143724215773542,0.294577753884217
LINC01948,1.6867136,0.3604902,0.09165843819455864,0.29517798929094735
CCZ1,1.686713,0.05423601,0.09165855339277247,0.29517798929094735
AC069549.1,1.686462,0.33766076,0.09170683168318451,0.29525707790870614
LINC02473,1.6864489,1.1060545,0.09170936714602163,0.29525707790870614
AC079841.2,1.6861796,0.44403198,0.0917612028132844,0.2953897343895411
UFSP2,1.6849732,-0.06914682,0.09199373414888853,0.2960595830373989
YPEL1,1.6848111,0.051010046,0.09202501033583026,0.29613198909766364
AC068193.1,1.6841307,0.6181027,0.09215640962127794,0.29652654185913724
SFRP1,1.6828984,0.4448441,0.09239476893448947,0.29726514586523667
ZMPSTE24,1.6819069,-0.06436288,0.0925868888223098,0.2977980616072329
AF064858.1,1.6809998,0.25780973,0.09276296697613685,0.2983075223404756
RAB11B-AS1,1.6808027,0.1733864,0.09280123991579337,0.29840215698047284
SCPEP1,1.68033,-0.11707347,0.09289311564088809,0.2986691167803909
LINC02456,1.6788448,0.485514,0.0931822933049795,0.2995679278891288
PDZD11,1.6788031,0.3679715,0.09319042603658911,0.2995679278891288
PSMG3-AS1,1.6783957,0.10861179,0.09326987658086765,0.29972811882017003
LINC01106,1.6782132,2.6757934,0.09330547371533118,0.29979493016515507
FAM219B,1.6777192,0.10332111,0.09340192112235302,0.3000762415869749
AL137017.1,1.6776316,0.06813242,0.09341903670857508,0.30010265106048345
HINT2,1.6774043,0.591989,0.09346345539637657,0.30019368772392463
ALS2,1.6773955,-0.07153804,0.09346517164691895,0.30019368772392463
AC004597.1,1.6772758,0.67862225,0.09348857758665322,0.3002402800610109
LINC01010,1.677069,0.6964254,0.09352900291184689,0.3003415163941537
RHBDL1,1.6769174,0.3306701,0.09355862843453593,0.3004080562954163
GSX1,1.6761535,0.72867996,0.09370811976990585,0.30083079614400166
AC044893.1,1.6759645,3.1812563,0.09374514130152319,0.3009210116165069
HEBP2,1.6748587,0.11638486,0.09396195432750984,0.3015595940969558
PLEKHA2,1.6747293,-0.06515981,0.09398734065335487,0.3016123762600812
LRRC37A,1.67451,0.15797566,0.09403040812218319,0.3017218830909354
HIST1H2BC,1.674434,0.5476735,0.09404534239391353,0.3017411047402245
RMDN2-AS1,1.6743747,0.23065753,0.09405698538939955,0.3017497637963268
AC007221.1,1.6741649,0.90083814,0.09409819597856595,0.3017958777192584
ZFAND2B,1.6740068,0.08793244,0.09412926052556668,0.3018415165243039
DNAJC4,1.6740015,0.2642334,0.09413031968913069,0.3018415165243039
SLC6A7,1.6731974,1.6262009,0.0942884382796359,0.30231981013496256
AC024597.1,1.6728294,0.93184733,0.0943608952631591,0.3025233795964267
TMEM179,1.6727228,0.24160954,0.09438188625754117,0.30256192480717087
SLC2A10,1.672313,0.15149017,0.09446262244974007,0.3027736701747967
PCDH9-AS3,1.6722964,0.5844866,0.09446588766813617,0.3027736701747967
PIM3,1.6713815,0.280349,0.09464636265181602,0.3033232959802714
GAL3ST4,1.671093,0.16172561,0.09470331046173877,0.3034769742636475
MYOM2,1.6709914,0.2378744,0.09472337681684619,0.3035015618785002
PLAAT4,1.670963,0.6959258,0.09472897550406399,0.3035015618785002
DTX3,1.6707609,0.0152052725,0.09476892312835385,0.30360071784078185
GTF3A,1.6706066,0.09505654,0.09479941543940797,0.3036695669084036
TTN,1.6704848,-0.07107155,0.09482348348499407,0.30368899395607035
FAM174B,1.6685706,-0.032642454,0.09520250864814112,0.3048160799337892
PTPRK,1.6684381,0.06410892,0.0952287967470751,0.30487131484684693
SMIM35,1.6681105,1.0361475,0.09529378971477821,0.30502149749596513
GPC5-AS2,1.6674167,0.41480768,0.09543157648297503,0.30543355429334296
NUP50,1.6671911,0.017770141,0.09547640342171508,0.3055190574066586
F2R,1.666452,0.085294224,0.09562341907572058,0.3059604788844447
AL157392.2,1.6644629,0.13036194,0.09601994750626497,0.30702539749965513
HSPA8,1.6638511,0.10168743,0.09614217463676587,0.3073579594163338
TWF2,1.6636318,0.4734373,0.09618603125415101,0.3074690294126675
SNAP29,1.6634338,0.0321768,0.09622563168295395,0.30753733763620855
PEX16,1.6631739,0.22065717,0.09627762704360109,0.30767436805626314
EP300,1.6630594,-0.021435803,0.09630055686862324,0.3077184965975319
ZNF613,1.66278,0.15105051,0.09635646162771874,0.3078679748020028
OTUD7B,1.6622747,-0.038460407,0.09645770767395576,0.30816228066252327
MOV10,1.6620628,-0.055160202,0.09650019876039033,0.3082396521093816
ZNF718,1.6619352,-0.018760482,0.0965257726459057,0.30829215107023766
AL161430.1,1.6596897,0.31889057,0.09697690573197833,0.3096743841627783
SNRPB2,1.6593857,0.08004113,0.0970381084934078,0.3098404946282509
NCBP2,1.6584233,0.0071936697,0.09723204720637693,0.31034636148539047
SP2,1.658417,0.049215686,0.09723333553370415,0.31034636148539047
TCEAL1,1.6583413,0.2536538,0.09724859519849877,0.3103657039269466
CLMAT3,1.6580098,0.49309677,0.0973154945711586,0.3105204615858486
B4GALT7,1.6577471,0.20664442,0.09736852464617766,0.3106309140414275
C1QTNF7,1.6563559,0.13326344,0.09764977589335466,0.3114692719404468
POLE4,1.6561918,0.4132721,0.09768298773387053,0.3115457512930223
PLAU,1.6560968,0.040228754,0.09770222402123661,0.3115560591779653
RBM26-AS1,1.6560845,0.06262862,0.09770468939451857,0.3115560591779653
AL591069.1,1.6559429,2.195908,0.09773338837976438,0.31161811962651076
SSH1,1.6557511,-0.06121592,0.09777224379139955,0.31171254855324576
AK2,1.6549284,-0.050223283,0.09793900515618141,0.3121852056834932
CCNK,1.6546061,0.010947342,0.09800442007557411,0.3123642059602876
RXRB,1.6542698,0.0226578,0.09807270751881784,0.3124932880206231
MYO16-AS1,1.6540003,0.26646224,0.09812744594812567,0.3126381758383148
FKBP9,1.653648,-0.004110586,0.09819904818430726,0.31283676001831673
KIAA0040,1.6533688,0.0701919,0.09825583223510125,0.31298810425036455
SH3D21,1.6532001,0.12070338,0.09829014266637148,0.31306783828695006
HMOX2,1.6529773,0.008720396,0.09833547146180431,0.31318264898582954
SNRNP48,1.6522152,0.038188912,0.09849067420576336,0.31364733582026044
ZFP82,1.6507903,0.010614023,0.09878140128108175,0.31448411201470744
RHD,1.6505969,0.038581192,0.0988209153774613,0.3145802247678252
AC025576.3,1.649742,0.3322749,0.0989957196636411,0.3150772258766283
TRMT61B,1.6496512,-0.06575386,0.09901430430604229,0.3151066488418968
OVCH1,1.6495552,0.59718966,0.09903395395581409,0.3151275430479336
GPR155,1.6495278,-0.05616039,0.09903955120304829,0.3151275430479336
